id,categoria,pregunta,respuesta,rango_min,rango_max,informacion,fuente,activa
25_00783,Matemática,¿Cuánto es 100 ÷ 4 + 15?,40,39,41,División seguida de suma.,Matemáticas Básicas,SI
25_00784,Matemática,¿Cuánto es 50 - 25 + 30?,55,54,56,Resta seguida de suma.,Matemáticas Básicas,SI
25_00785,Matemática,¿Cuánto es 8 × 7 - 16?,40,39,41,Multiplicación seguida de resta.,Matemáticas Básicas,SI
25_00786,Matemática,¿Cuánto es 120 ÷ 6 + 10?,30,29,31,División seguida de suma.,Matemáticas Básicas,SI
25_00787,Matemática,¿Cuánto es 25 + 35 + 40 - 20?,80,79,81,Suma y resta combinadas.,Matemáticas Básicas,SI
25_00788,Matemática,¿Cuánto es 9 × 6 + 14?,68,67,69,Multiplicación seguida de suma.,Matemáticas Básicas,SI
25_00789,Matemática,¿Cuánto es 200 ÷ 10 + 25?,45,44,46,División seguida de suma.,Matemáticas Básicas,SI
25_00790,Matemática,¿Cuánto es 60 - 30 + 45?,75,74,76,Resta seguida de suma.,Matemáticas Básicas,SI
25_00791,Matemática,¿Cuánto es 7 × 8 - 12?,44,43,45,Multiplicación seguida de resta.,Matemáticas Básicas,SI
25_00792,Matemática,¿Cuánto es 150 ÷ 5 + 20?,50,49,51,División seguida de suma.,Matemáticas Básicas,SI
25_00793,Matemática,¿Cuánto es 40 + 50 + 60 - 30?,120,119,121,Suma y resta combinadas.,Matemáticas Básicas,SI
25_00794,Matemática,¿Cuánto es 6 × 9 + 18?,72,71,73,Multiplicación seguida de suma.,Matemáticas Básicas,SI
25_00795,Matemática,¿Cuánto es 300 ÷ 6 + 25?,75,74,76,División seguida de suma.,Matemáticas Básicas,SI
25_00796,Matemática,¿Cuánto es 80 - 40 + 60?,100,99,101,Resta seguida de suma.,Matemáticas Básicas,SI
25_00797,Matemática,¿Cuánto es 5 × 12 - 15?,45,44,46,Multiplicación seguida de resta.,Matemáticas Básicas,SI
25_00798,Matemática,¿Cuánto es 180 ÷ 9 + 12?,32,31,33,División seguida de suma.,Matemáticas Básicas,SI
25_00799,Matemática,¿Cuánto es 70 + 80 + 90 - 50?,190,189,191,Suma y resta combinadas.,Matemáticas Básicas,SI
25_00800,Matemática,¿Cuánto es 4 × 15 + 20?,80,79,81,Multiplicación seguida de suma.,Matemáticas Básicas,SI
25_00801,Matemática,¿Cuánto es 240 ÷ 8 + 30?,60,59,61,División seguida de suma.,Matemáticas Básicas,SI
25_00802,Matemática,¿Cuánto es 90 - 45 + 55?,100,99,101,Resta seguida de suma.,Matemáticas Básicas,SI
25_00803,Matemática,¿Cuánto es 3 × 20 - 15?,45,44,46,Multiplicación seguida de resta.,Matemáticas Básicas,SI
25_00804,Matemática,¿Cuánto es 360 ÷ 12 + 18?,48,47,49,División seguida de suma.,Matemáticas Básicas,SI
25_00805,Matemática,¿Cuánto es 100 + 200 + 300 - 150?,450,449,451,Suma y resta combinadas.,Matemáticas Básicas,SI
25_00806,Matemática,¿Cuánto es 8 × 10 + 25?,105,104,106,Multiplicación seguida de suma.,Matemáticas Básicas,SI
25_00807,Matemática,¿Cuánto es 500 ÷ 10 + 50?,100,99,101,División seguida de suma.,Matemáticas Básicas,SI
25_00808,Matemática,¿Cuánto es 120 - 60 + 80?,140,139,141,Resta seguida de suma.,Matemáticas Básicas,SI
25_00809,Matemática,¿Cuánto es 6 × 15 - 20?,70,69,71,Multiplicación seguida de resta.,Matemáticas Básicas,SI
25_00810,Matemática,¿Cuánto es 720 ÷ 12 + 24?,84,83,85,División seguida de suma.,Matemáticas Básicas,SI
25_00811,Matemática,¿Cuánto es el 20% de 500?,100,99,101,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00812,Matemática,¿Cuánto es el 15% de 300?,45,44,46,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00813,Matemática,¿Cuánto es el 30% de 200?,60,59,61,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00814,Matemática,¿Cuánto es el 10% de 1500?,150,149,151,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00815,Matemática,¿Cuánto es el 25% de 400?,100,99,101,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00816,Matemática,¿Cuánto es el 50% de 600?,300,299,301,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00817,Matemática,¿Cuánto es el 40% de 250?,100,99,101,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00818,Matemática,¿Cuánto es el 5% de 1000?,50,49,51,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00819,Matemática,¿Cuánto es el 12% de 500?,60,59,61,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00820,Matemática,¿Cuánto es el 75% de 200?,150,149,151,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00821,Matemática,¿Cuánto es el 60% de 300?,180,179,181,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00822,Matemática,¿Cuánto es el 8% de 250?,20,19,21,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00823,Matemática,¿Cuánto es el 35% de 400?,140,139,141,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00824,Matemática,¿Cuánto es el 90% de 500?,450,449,451,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00825,Matemática,¿Cuánto es el 22% de 1000?,220,219,221,Cálculo de porcentaje básico.,Matemáticas Básicas,SI
25_00826,Matemática,¿Cuánto es 15 + 25 × 2 - 10?,55,54,56,"Combinación de suma, multiplicación y resta.",Matemáticas Básicas,SI
25_00827,Matemática,¿Cuánto es 100 ÷ 5 + 20 × 3?,80,79,81,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00828,Matemática,¿Cuánto es 50 - 10 × 2 + 30?,60,59,61,"Resta, multiplicación y suma.",Matemáticas Básicas,SI
25_00829,Matemática,¿Cuánto es 12 × 4 + 18 ÷ 2?,57,56,58,"Multiplicación, suma y división.",Matemáticas Básicas,SI
25_00830,Matemática,¿Cuánto es 80 ÷ 4 + 15 × 2?,50,49,51,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00831,Matemática,¿Cuánto es 25 × 3 - 40 ÷ 2?,65,64,66,"Multiplicación, resta y división.",Matemáticas Básicas,SI
25_00832,Matemática,¿Cuánto es 120 ÷ 6 + 10 × 4?,60,59,61,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00833,Matemática,¿Cuánto es 200 - 50 × 2 + 30?,130,129,131,"Resta, multiplicación y suma.",Matemáticas Básicas,SI
25_00834,Matemática,¿Cuánto es 18 × 2 + 24 ÷ 3?,48,47,49,"Multiplicación, suma y división.",Matemáticas Básicas,SI
25_00835,Matemática,¿Cuánto es 150 ÷ 5 + 20 × 2?,70,69,71,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00836,Matemática,¿Cuánto es 30 × 3 - 60 ÷ 2?,60,59,61,"Multiplicación, resta y división.",Matemáticas Básicas,SI
25_00837,Matemática,¿Cuánto es 100 ÷ 4 + 15 × 3?,70,69,71,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00838,Matemática,¿Cuánto es 40 × 2 - 50 ÷ 5?,70,69,71,"Multiplicación, resta y división.",Matemáticas Básicas,SI
25_00839,Matemática,¿Cuánto es 120 ÷ 4 + 10 × 5?,80,79,81,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00840,Matemática,¿Cuánto es 25 × 4 - 30 ÷ 3?,90,89,91,"Multiplicación, resta y división.",Matemáticas Básicas,SI
25_00841,Matemática,¿Cuánto es 200 ÷ 10 + 15 × 4?,80,79,81,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00842,Matemática,¿Cuánto es 50 × 2 - 60 ÷ 3?,80,79,81,"Multiplicación, resta y división.",Matemáticas Básicas,SI
25_00843,Matemática,¿Cuánto es 180 ÷ 6 + 20 × 2?,70,69,71,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00844,Matemática,¿Cuánto es 30 × 3 + 40 ÷ 2?,110,109,111,"Multiplicación, suma y división.",Matemáticas Básicas,SI
25_00845,Matemática,¿Cuánto es 100 ÷ 2 + 25 × 3?,125,124,126,"División, suma y multiplicación.",Matemáticas Básicas,SI
25_00846,MIX,¿Cuántos años tiene el árbol más antiguo del mundo?,4850,4840,4860,"""Matusalén"", un pino bristlecone en California, tiene aproximadamente 4850 años.",National Park Service,SI
25_00847,MIX,¿Cuántos litros de agua puede almacenar un camello en su cuerpo?,200,160,240,Los camellos pueden beber hasta 200 litros de agua en una sola sesión.,National Geographic,SI
25_00848,MIX,¿Cuántos años tiene el queso más antiguo encontrado?,3200,3100,3300,Se encontró un queso de 3200 años en una tumba egipcia.,Archaeological Science,SI
25_00849,MIX,¿Cuántos kilómetros de hilo puede producir una araña en su vida?,30,25,35,Una araña puede producir hasta 30 km de hilo en su vida.,Scientific American,SI
25_00850,MIX,¿Cuántos años tiene el libro más antiguo del mundo?,2300,2200,2400,"El ""Libro de los Muertos"" egipcio tiene aproximadamente 2300 años.",British Museum,SI
25_00851,MIX,¿Cuántos días puede sobrevivir un tardígrado sin agua?,30,25,35,Los tardígrados pueden sobrevivir hasta 30 años sin agua.,Nature Communications,SI
25_00852,MIX,¿Cuántos años tiene el árbol de Navidad más antiguo del mundo?,134,130,138,El árbol de Navidad de Rockefeller Center se ilumina desde 1931.,Rockefeller Center,SI
25_00853,MIX,¿Cuántos miles de litros de saliva produce una persona en su vida?,38,30,46,Una persona produce aproximadamente 38000 litros de saliva en su vida.,American Dental Association,SI
25_00854,MIX,¿Cuántos años tiene el reloj más antiguo del mundo?,600,590,610,El reloj de la catedral de Salisbury en Inglaterra tiene más de 600 años.,Salisbury Cathedral,SI
25_00855,MIX,¿Cuántos miles de kilómetros recorre un colibrí en migración?,8,7,9,El colibrí rufo recorre hasta 8000 km en su migración anual.,National Geographic,SI
25_00856,MIX,¿Cuántos millones de años tiene el fósil más antiguo encontrado?,3500,3400,3600,Los fósiles más antiguos tienen aproximadamente 3500 millones de años.,Nature Geoscience,SI
25_00857,MIX,¿Cuántos litros de miel produce una colmena al año?,30,25,35,Una colmena de abejas puede producir hasta 30 kg de miel al año.,Beekeeping Association,SI
25_00858,MIX,¿Cuántos millones de años tiene el diamante más antiguo del mundo?,3300,3200,3400,Los diamantes más antiguos tienen aproximadamente 3300 millones de años.,Nature Geoscience,SI
25_00859,MIX,¿Cuántos millones de kilómetros de ADN hay en el cuerpo humano?,2000,1900,2100,"Si se estirara, el ADN de una persona mediría aproximadamente 2000 millones de km.",Nature Genetics,SI
25_00860,MIX,¿Cuántos millones de años tiene el volcán más antiguo del mundo?,200,190,210,El volcán más antiguo conocido tiene aproximadamente 200 millones de años.,US Geological Survey,SI
25_00861,MIX,¿Cuántos litros de sangre bombea el corazón en un día?,7570,7000,8000,El corazón bombea aproximadamente 7570 litros de sangre al día.,American Heart Association,SI
25_00862,MIX,¿Cuántos miles de años tiene el glaciar más antiguo del mundo?,800,790,810,El glaciar más antiguo tiene aproximadamente 800000 años.,Nature Geoscience,SI
25_00863,MIX,¿Cuántos miles de kilómetros de cables submarinos de internet hay en el mundo?,1200,1100,1300,Hay aproximadamente 1.2 millones de km de cables submarinos de internet.,TeleGeography,SI
25_00864,MIX,¿Cuántos años tiene el árbol de ginkgo más antiguo del mundo?,3500,3400,3600,El árbol de ginkgo más antiguo tiene aproximadamente 3500 años.,Botanical Society,SI
25_00865,MIX,¿Cuántos litros de agua puede almacenar un cactus gigante?,3000,2500,3500,Un cactus saguaro puede almacenar hasta 3000 litros de agua.,Desert Botanical Garden,SI
25_00866,MIX,¿Cuántos miles de años tiene el organismo vivo más antiguo conocido?,80,79,81,Un bosque de álamos en Utah tiene aproximadamente 80000 años.,Nature Ecology & Evolution,SI
25_00867,MIX,¿Cuántos kilómetros de raíces tiene un árbol de maíz?,650,600,700,Un solo árbol de maíz puede tener hasta 650 km de raíces.,Agricultural Research Service,SI
25_00868,MIX,¿Cuántos millones de años tiene el fósil de dinosaurio más antiguo encontrado?,230,220,240,Los fósiles de dinosaurios más antiguos tienen aproximadamente 230 millones de años.,Nature Communications,SI
25_00869,MIX,¿Cuántos miles de litros de agua consume una persona en su vida?,75,70,80,Una persona consume aproximadamente 75000 litros de agua en su vida.,World Health Organization,SI
25_00870,MIX,¿Cuántos años tiene el árbol de olivo más antiguo del mundo?,4000,3900,4100,El árbol de olivo más antiguo tiene aproximadamente 4000 años.,Botanical Society,SI
25_00871,MIX,¿Cuántos millones de km² de hielo hay en la Antártida?,14,13,15,La Antártida tiene aproximadamente 14 millones de km² de hielo.,NASA,SI
25_00872,MIX,¿Cuántos miles de años tiene el fósil de humano más antiguo encontrado?,300,290,310,Los fósiles de humanos más antiguos tienen aproximadamente 300000 años.,Nature Communications,SI
25_00873,MIX,¿Cuántos litros de leche produce una vaca al año?,10000,9000,11000,Una vaca puede producir hasta 10000 litros de leche al año.,FAO,SI
25_00874,MIX,¿Cuántos años tiene el árbol de secuoya más antiguo del mundo?,3200,3100,3300,Las secuoyas son los árboles más altos y longevos del mundo.,National Park Service,SI
25_00875,MIX,¿Cuántos kilómetros de túneles hay en el metro de Nueva York?,400,390,410,El metro de Nueva York tiene aproximadamente 400 km de túneles.,MTA,SI
25_00876,MIX,¿Cuántos millones de litros de agua puede almacenar un iceberg gigante?,1000,900,1100,Un iceberg gigante puede contener hasta 1000 millones de litros de agua.,National Snow and Ice Data Center,SI
25_00877,MIX,¿Cuántos millones de años tiene el fósil de medusa más antiguo encontrado?,560,550,570,Los fósiles de medusas más antiguos tienen aproximadamente 560 millones de años.,Nature Geoscience,SI
25_00878,MIX,¿Cuántos millones de años tiene el fósil de coral más antiguo encontrado?,550,540,560,Los fósiles de coral más antiguos tienen aproximadamente 550 millones de años.,Nature Geoscience,SI
25_00879,MIX,¿Cuántos millones de años tiene el fósil de molusco más antiguo encontrado?,540,530,550,Los fósiles de moluscos más antiguos tienen aproximadamente 540 millones de años.,Nature Geoscience,SI
25_00880,MIX,¿Cuántos millones de años tiene el fósil de crustáceo más antiguo encontrado?,500,490,510,Los fósiles de crustáceos más antiguos tienen aproximadamente 500 millones de años.,Nature Geoscience,SI
25_00881,MIX,¿Cuántos millones de años tiene el fósil de anfibio más antiguo encontrado?,370,360,380,Los fósiles de anfibios más antiguos tienen aproximadamente 370 millones de años.,Nature Communications,SI
25_00882,MIX,¿Cuántos millones de años tiene el fósil de pez más antiguo encontrado?,530,520,540,Los fósiles de peces más antiguos tienen aproximadamente 530 millones de años.,Nature Geoscience,SI
25_00883,MIX,¿Cuántos millones de años tiene el fósil de mamífero más antiguo encontrado?,160,150,170,Los fósiles de mamíferos más antiguos tienen aproximadamente 160 millones de años.,Nature Communications,SI
25_00884,MIX,¿Cuántos millones de años tiene el fósil de ave más antiguo encontrado?,150,140,160,Los fósiles de aves más antiguos tienen aproximadamente 150 millones de años.,Nature Communications,SI
25_00885,MIX,¿Cuántos millones de años tiene el fósil de reptil más antiguo encontrado?,310,300,320,Los fósiles de reptiles más antiguos tienen aproximadamente 310 millones de años.,Nature Communications,SI
25_00886,MIX,¿Cuántos millones de años tiene el fósil de insecto más antiguo encontrado?,400,390,410,Los fósiles de insectos más antiguos tienen aproximadamente 400 millones de años.,Nature Communications,SI
25_00887,MIX,¿Cuántos millones de años tiene el fósil de planta más antiguo encontrado?,470,460,480,Los fósiles de plantas más antiguos tienen aproximadamente 470 millones de años.,Nature Geoscience,SI
25_00888,MIX,¿Cuántos millones de años tiene el fósil de ballena más antiguo encontrado?,36,35,37,Los fósiles de ballenas más antiguos tienen aproximadamente 36 millones de años.,Nature Communications,SI
25_00889,MIX,¿Cuántos millones de años tiene el fósil de dinosaurio más antiguo encontrado?,230,220,240,Los fósiles de dinosaurios más antiguos tienen aproximadamente 230 millones de años.,Nature Communications,SI
25_00890,MIX,¿Cuántos millones de km² de hielo hay en la Antártida?,14,13,15,La Antártida tiene aproximadamente 14 millones de km² de hielo.,NASA,SI
25_00891,MIX,¿Cuántos millones de años tiene el fósil de reptil más antiguo encontrado?,310,300,320,Los fósiles de reptiles más antiguos tienen aproximadamente 310 millones de años.,Nature Communications,SI
25_00892,MIX,¿Cuántos millones de años tiene el fósil de crustáceo más antiguo encontrado?,500,490,510,Los fósiles de crustáceos más antiguos tienen aproximadamente 500 millones de años.,Nature Geoscience,SI
25_00893,MIX,¿Cuántos millones de años tiene el fósil de anfibio más antiguo encontrado?,370,360,380,Los fósiles de anfibios más antiguos tienen aproximadamente 370 millones de años.,Nature Communications,SI
25_00894,MIX,¿Cuántos millones de años tiene el fósil de pez más antiguo encontrado?,530,520,540,Los fósiles de peces más antiguos tienen aproximadamente 530 millones de años.,Nature Geoscience,SI
25_00895,MIX,¿Cuántos millones de años tiene el fósil de mamífero más antiguo encontrado?,160,150,170,Los fósiles de mamíferos más antiguos tienen aproximadamente 160 millones de años.,Nature Communications,SI
25_00896,MIX,¿Cuántos millones de años tiene el fósil de ave más antiguo encontrado?,150,140,160,Los fósiles de aves más antiguos tienen aproximadamente 150 millones de años.,Nature Communications,SI
25_00897,MIX,¿Cuántos millones de años tiene el fósil de reptil más antiguo encontrado?,310,300,320,Los fósiles de reptiles más antiguos tienen aproximadamente 310 millones de años.,Nature Communications,SI
25_00898,MIX,¿Cuántos millones de años tiene el fósil de insecto más antiguo encontrado?,400,390,410,Los fósiles de insectos más antiguos tienen aproximadamente 400 millones de años.,Nature Communications,SI
25_00899,MIX,¿Cuántos millones de años tiene el fósil de planta más antiguo encontrado?,470,460,480,Los fósiles de plantas más antiguos tienen aproximadamente 470 millones de años.,Nature Geoscience,SI
